cust_id,invoice_id,rest_id,date,delivery_by,gross_income,gross_margin,latitude,longitude,order_price,delivery_charges,payment_mode
c6f17d9b-dc59-49a0-be39-48edc2f02e6a,4578372065,4191531190,11-12-2019,M,990258,66017,53.2065166,5.8271439,623,15.85,Online Payment
b7a2fea1-6d9d-4a45-8eaf-d0c5ea7ca2d0,9060331648,4809800512,8/28/2019,M,537431,35828,-6.2194518,107.2991511,494,19.51,COD
b3867821-dc67-4346-aaf3-0dacb1f82b7e,1155740459,7492504632,10/18/2019,F,187482,12498,49.1025395,2.0362602,738,12.73,Online Payment
3d1b8b95-afb1-440b-96d4-e2083a000f84,8726656639,6646469202,11-02-2019,F,450382,30025,59.4518841,18.1022068,520,22.1,E-wallet
02f02b19-91be-45a8-8c23-e16562889f99,9277299266,4155457237,9/28/2019,F,332489,22165,37.7813454,-122.497668,165,21.05,COD
f6f3f919-f7d3-4f34-bab1-8f821878ac22,2050456514,9877625350,1/27/2020,F,419617,27974,7.2676037,-8.1447804,505,16.07,Online Payment
f693eacd-4fbb-4ab5-a688-3437996ce32b,9367901429,1685198910,6/26/2019,F,970329,64688,13.513211,122.469352,369,22.26,Online Payment
8c92b3c5-ea69-4234-8a3d-56725eda4747,7377907037,7584543073,09-10-2019,M,648395,43226,51.1259587,15.1849486,960,24.23,COD
adb0f30f-87d7-4a84-addb-d004763457b8,5344211600,7521011287,9/28/2019,M,801466,53431,59.9382805,30.3066377,695,17.98,E-wallet
089591c6-6c4f-4529-8e28-fa11e2f9310a,5312890618,7938559733,11/16/2019,M,312140,20809,40.1198606,-7.5443513,616,16,E-wallet
7ca54fac-5599-43ce-bdde-95ce24e1787b,2271416361,9445979605,6/23/2019,F,486947,32463,40.49357,46.07175,363,28.76,COD
35a42086-e8ae-4a35-b348-9210a4451d08,4394118662,168337967,5/15/2019,M,410434,27362,42.7362477,19.7859556,582,22.16,E-wallet
92cdbd28-f13a-422d-9778-203c4535c3bf,4250770222,928048039,06-12-2019,M,427479,28498,32.3361632,-90.1565209,499,12.14,COD
26774c72-12cb-4fc2-8a17-1530e4c0fae9,9157978131,85599905,09-07-2019,M,584309,38953,50.40008,-113.25189,327,10.64,COD
6f07111a-50fb-4d96-b41d-3b1fb139579d,6576989067,8205027862,03-05-2020,F,850783,56718,45.0783589,18.6758688,950,25.55,Online Payment
f7408c4e-285f-4e10-8aee-3da999de6c0a,7182504545,6818471676,11-12-2019,F,671118,44741,45.8699,33.99138,274,24.12,Online Payment
de5ba2f3-93aa-4c0b-9cd7-62ba25bb88c5,2590292899,4947041765,10/27/2019,F,899133,59942,50.3781731,15.5447069,403,10.58,E-wallet
7ce0677e-1376-4914-9452-f45e8c7265cc,9594356693,5788592518,03-09-2020,F,452575,30171,47.5054315,6.8426821,249,20.52,Online Payment
d60defed-8617-43f0-8b4b-1be2123e1e14,3058183771,1038892759,06-02-2019,M,547939,36529,-14.4765263,-71.3957971,723,11.94,COD
b481cf89-4b73-4223-963c-fea48f1e34f4,8936832050,4920981511,3/26/2020,F,216628,14441,-34.3998126,-58.6057651,848,13.43,E-wallet
110383df-aaa4-49b2-8e8e-4876d18ecc3e,3686651742,9448476221,4/30/2019,F,703982,46932,40.4843379,-7.8884665,638,29.88,E-wallet
27c11453-0dff-4b29-bb9a-0de4d8461281,2580722785,6665247821,12-10-2019,F,375154,25010,-25.283333,-69.766667,953,17.04,COD
67ae9544-dc9c-4b55-bcb1-d4765e01a22e,1578981573,1763693511,08-04-2019,F,987325,65821,61.13336,149.63283,291,14.32,COD
fc262980-6f8e-4065-9a74-4fc8c784f39a,2708071947,8385903275,06-04-2019,F,456560,30437,-34.5430068,-58.4754447,929,25.41,E-wallet
a3996863-8d35-46fd-914f-900394a5bc67,8046446564,2340375193,12/29/2019,M,677787,45185,38.914003,121.614682,431,15.73,E-wallet
5c568fcc-6770-4d3f-878f-6d70795e42df,214338371,8287620910,12-07-2019,F,974120,64941,10.6626096,122.3214575,431,10.93,COD
d0f9ad98-b1f9-47b4-9a1d-fd4b268d1338,1725621789,3404970853,05-09-2019,M,808375,53891,30.335237,112.239631,789,18.01,E-wallet
b64600bc-0065-458f-9dc1-0db1e95b5e05,3252604914,1188652095,8/22/2019,M,403198,26879,50.5374971,16.0198605,190,19.41,COD
f7226baf-b06c-44f4-8e88-e1fbc312fb76,6097968868,9990294283,10/30/2019,F,579849,38656,30.948905,108.574058,826,12.66,COD
e51a416a-fd0e-4e2d-b62f-e07ef68c37a8,2045392406,3535443784,3/28/2020,M,727696,48513,37.9838096,23.7275388,274,24.2,COD
141e359f-dc36-40fd-8934-72274ffeabb1,5791135610,6670737769,10/26/2019,M,923997,61599,-6.939153,112.3188749,278,11.61,Online Payment
f8839ddf-522e-4164-83b4-2728c1ce297f,5015614152,7525346666,11/16/2019,M,484309,32287,-7.0028587,108.2362691,796,10.41,COD
6db61e60-b318-4bdb-8bdf-5cb8d4ba2a04,271981024,1949466485,09-07-2019,F,890320,59354,18.2712491,-78.0682254,646,16.97,Online Payment
e12116a2-1282-4e5e-873b-8a40f9d8c129,7986070544,8156617592,4/15/2019,M,374452,24963,29.1560917,16.1463317,883,11.52,Online Payment
98d6a2ec-4818-4fc7-b6f3-7588dbe311ed,4854970138,6816375165,10-08-2019,M,520569,34704,35.3158333,80.9158333,784,14.76,E-wallet
dc5258cb-d804-4cf2-bb32-40d02096716b,2939680051,449625109,5/15/2019,M,472564,31504,49.8156952,14.5182806,733,22.03,COD
5faf6c3d-9978-4592-8cb1-ad9b50307949,43452124,1007918543,03-09-2020,M,281176,18745,49.4067724,14.8112191,626,11.92,E-wallet
1d7f7d63-2e1e-413b-ba03-fcd73222d59d,4899225407,3435837519,6/13/2019,M,604502,40300,-16.2803207,27.4732571,808,29.02,Online Payment
ca73c099-963c-4b92-be52-0217a4714c66,7175412746,9061185084,08-11-2019,M,425248,28349,39.5791451,47.5422138,553,22.81,Online Payment
9e6945ef-bb09-4852-8500-ea715128c7f4,8347342768,5538241475,6/15/2019,M,178662,11910,49.871405,123.829819,708,15.28,Online Payment
d8db5870-5abd-4491-84b6-8b1657b3564d,4409841556,7246186905,11-04-2019,F,393675,26245,37.377139,97.369751,420,14.13,E-wallet
ec98f5b1-bd93-4157-862e-a6b204c5ecba,233140867,9364236351,11/17/2019,F,543769,36251,29.028766,111.697912,429,25.78,COD
50ff8af4-be60-4c81-9e26-706059bdd360,5482810232,6786520804,7/13/2019,F,668845,44589,50.2718641,18.5286275,961,27.82,COD
434c0f09-8a89-4ee1-94f7-eae419cae11f,2120157545,9899476358,12/27/2019,M,562166,37477,36.730406,101.196484,878,18.26,Online Payment
c31808b2-38ef-4192-ade0-4ffd376d8b83,8253500483,5576541286,06-07-2019,M,562569,37504,22.543096,114.057865,369,18.81,COD
bcca9914-27ff-41ef-9377-77cd7f8e17ff,6302941911,4538225185,04-03-2020,F,960415,64027,5.0071513,-72.5441445,247,11.04,COD
c49be639-7924-4785-bbc9-ab8efa1ed19f,2657221009,3325912761,11/21/2019,F,926278,61751,32.3118725,64.811084,703,19.22,E-wallet
6bcfa4f0-4ba4-4281-9564-2382860be848,9495666929,4155453304,7/30/2019,M,745750,49716,49.1199699,6.1650769,963,27.79,COD
52614ef1-23c0-49e2-a9de-ae20c57cad94,8338852864,4991710898,10-04-2019,F,977051,65136,24.414825,102.665768,558,12.23,Online Payment
0a224baa-173f-4bf5-8e71-98f6be7cf5bb,824152514,6960127335,2/29/2020,M,130967,8731,-6.716667,111.216667,134,15.82,COD
481fac42-3232-4aaa-a30e-7f0dc4267b7c,6764412367,1716145597,11/21/2019,F,482579,32171,14.1652083,-16.0757749,869,26.19,COD
cc095d4f-ace5-4d17-ae48-fd6a41f0136f,7603892767,6505134018,12/15/2019,M,153836,10255,21.8480091,-78.1165309,137,12.08,E-wallet
20da3f96-a0ff-4959-a0d4-2bae39d6fd46,1824764871,8808404854,12-05-2019,F,677662,45177,34.341574,108.93977,365,18.8,E-wallet
0e1224fc-5f67-48f9-af97-310ed0a203e0,3540997008,5323687886,08-06-2019,F,377587,25172,-6.1320439,106.9028478,236,16.65,E-wallet
76368f09-4ba9-4303-9fea-edfe37f64254,8801441274,8900347276,10-03-2019,M,591542,39436,47.9644609,106.8254167,691,15.53,COD
340d4b83-1e5b-4aec-9b1c-9ab3332b0bd9,2794969072,9952307640,6/25/2019,F,303360,20224,47.3591366,2.8002946,863,28.83,Online Payment
8580b54b-6fd9-4110-9b17-9488121f7965,7872361442,6124423685,07-01-2019,M,633673,42244,-31.946337,-65.180261,848,18.25,Online Payment
5ca21995-1caf-4234-ac94-876663ff5273,3866755384,1382914423,05-06-2019,M,110615,7374,-19.44276,46.751492,836,18.75,E-wallet
3cf89e84-983d-4855-b7a5-a38827694fb9,3140476264,4311534361,1/24/2020,M,423879,28258,24.488342,110.395104,544,27.76,E-wallet
2fc098f9-3f21-4797-8f98-a2b93d7b24e9,6404044242,8166470322,10/30/2019,M,570993,38066,35.025793,110.998109,437,17.4,E-wallet
00f42008-0d65-46c2-b461-95b8e7bed817,6218655164,833756044,07-05-2019,M,206710,13780,20.4619152,94.5624426,572,11.5,E-wallet
cf5eb4a9-7e05-4a6d-ba49-44bf49f5b1e9,7118564982,3452456579,11/20/2019,F,932985,62199,59.3729008,17.8567134,171,27.42,Online Payment
3c65ece2-cc6e-4ad0-977f-0f1464d48d0b,4187982507,8635410777,10/28/2019,F,168261,11217,36.498937,117.026653,498,18.01,Online Payment
1959092e-8b1a-4423-972a-e5717092cd51,5028230307,975252097,6/20/2019,F,306223,20414,-51.57321,-72.3508,202,25.45,COD
99e484d4-ce48-41a6-92b9-05c36f89adce,3722784816,3865445055,12-08-2019,F,936665,62444,-7.1030309,112.1579249,126,24.33,E-wallet
7eef054f-aaee-4270-8014-f0f9c1432b0d,318526379,7146673235,6/21/2019,F,481567,32104,56.029768,12.8179315,562,23.81,Online Payment
bdd62239-2cca-4123-8048-5522e185bc0b,1594402493,2855261244,10/21/2019,F,700347,46689,17.8579334,-93.1548091,234,27.56,Online Payment
975bc7ca-37c8-4844-9a5a-b3201f5802c3,6729480351,9728807759,4/26/2019,M,540893,36059,6.9936468,35.5821994,716,22.02,Online Payment
a9cef27a-a078-43c8-9936-e6017ccba0d1,4022616571,135558158,10/22/2019,F,321602,21440,6.176967,-75.341462,885,29.82,COD
54aad61e-3c88-46c7-a470-1f94970777d0,3450051555,6543340355,10-09-2019,M,857616,57174,33.551052,119.113185,352,29.01,Online Payment
34f5c551-1f1d-440c-a30e-597651cc748f,7080368731,9253604220,6/26/2019,F,209277,13951,48.7277622,100.7724281,559,19.21,COD
c1ce357d-e6c9-4547-813e-73c80ff2cc21,4419891203,1401062091,7/21/2019,M,820967,54731,59.3938804,15.8607653,201,23.58,Online Payment
94f899a0-4366-43b9-80f0-b4ddf83f7c78,6458473621,4663333788,04-11-2020,F,506829,33788,48.0270746,-1.7307558,978,21.95,Online Payment
17968b1e-0cfd-406a-bcbc-35464f58b278,8427057105,8848462154,5/14/2019,F,114728,7648,45.0577954,34.605095,278,16.99,Online Payment
488d3053-f34f-4477-9432-09e9ce84e7d4,9776113184,1536554081,5/20/2019,F,348279,23218,24.310713,110.64085,803,18.99,E-wallet
9bb6ea27-e265-4d98-b7c1-875188423d65,6771812154,6331787097,9/18/2019,F,763752,50916,45.310056,-75.8292031,318,11.84,E-wallet
d232f60a-cd5f-472f-9c15-88777ffd6bc3,7918115600,2763264239,04-01-2020,M,590548,39369,18.6779449,108.7128405,209,21.08,E-wallet
f99bfaab-f7d2-4083-b8f8-b94cea8b9216,558588115,8869444090,7/31/2019,M,323804,21586,15.3694451,44.1910066,620,15.91,Online Payment
00b6d544-7bd3-4997-b1b3-3a4e3c0848d3,6844984111,3949009167,9/24/2019,F,122973,8198,46.068811,6.568907,589,10.88,COD
d6c15d57-bc70-4ed6-b7cf-c0438ec13051,7831465960,2404395270,9/20/2019,F,997351,66490,14.7596318,121.0589081,436,28.95,Online Payment
d42d7d6e-b41f-43a1-bb9b-24612822de05,2231412187,480787255,7/19/2019,F,472365,31491,12.07539,109.140438,836,24.71,COD
634e2f22-63db-4a9b-a872-18fb7e291a85,7368986051,7189324356,07-06-2019,M,683239,45549,-7.1057357,108.7066398,380,19.47,E-wallet
0877972b-b44b-4bf6-899c-5b1fad375b07,1466986549,1963439198,1/29/2020,M,563219,37547,13.5085076,123.1804731,428,11.16,Online Payment
0e0e2777-01b1-469b-9df2-e57dd2bc160e,9791671168,139924426,8/21/2019,F,673399,44893,38.7528669,48.8475015,717,19.29,Online Payment
83d3d8b5-c24f-4c69-866f-25c483f77bc5,249750333,4455990593,6/23/2019,M,884904,58993,49.8474618,19.1473808,422,24.82,COD
f041a5bf-ab77-44d3-896d-7bd3d245436e,1323944044,9355199201,12/23/2019,M,129043,8602,-18.1969907,-69.5597273,113,22.78,Online Payment
70df1908-5b2c-4d7d-8d45-1382d55eb274,4992325211,3382689138,3/14/2020,M,900210,60014,16.7621977,102.6336894,225,13.81,COD
52e8a0aa-e424-4b0a-a504-66e961a4095c,7612290871,643522034,6/24/2019,F,563299,37553,29.046337,93.074702,378,11.17,E-wallet
2cadfad2-6805-4613-9a9e-df1456ceb5ee,8610435369,7110680517,06-10-2019,M,309488,20632,38.7470186,-90.2526163,700,24.86,E-wallet
b05a395e-d740-4adf-a864-0a472b408cf4,7850565029,8094492155,10/14/2019,M,322875,21525,50.3700968,13.794744,543,26.17,Online Payment
904e565e-dfd1-4964-8083-6806928d4775,3132835900,828068658,6/28/2019,M,925359,61690,50.7338713,16.0708309,574,17.97,COD
c6363493-35af-43e9-93a1-8c4ea10ece5f,9454899171,2971782271,1/27/2020,F,258586,17239,34.197813,108.95974,985,22.39,Online Payment
c82c6b89-52d6-47d3-868b-dbde7160ac2c,9530319975,4888035016,10-03-2019,F,959560,63970,42.16964,22.11617,902,14.57,Online Payment
1e22dd04-dd7c-47d3-af6e-1e5ae6456e65,1659828988,4664220707,1/25/2020,F,389331,25955,19.2273454,99.9608287,588,27.24,E-wallet
3a0f9c1c-cad8-4cfc-a0e5-2556e8b70b48,4323298196,3853517277,2/21/2020,F,593184,39545,38.2238615,23.9232894,914,26.75,E-wallet
d90b9de6-2498-474b-ac17-0244a3b4da69,7221786763,2100355651,8/13/2019,M,637923,42528,4.6096768,101.1064003,455,10.95,E-wallet
ea44eb9c-18c0-45ae-af34-4618fe7a8409,623017873,8807975467,12-11-2019,M,518006,34533,30.638674,119.680353,144,29,COD
9046d11b-58fa-4644-8c80-916a10b57179,9897794387,346207428,10/18/2019,M,946018,63067,46.239185,130.553343,323,16.54,E-wallet
dbbcb208-29d7-482c-8764-51da449440ba,5461080030,835820939,2/23/2020,F,683615,45574,55.0467482,59.0082549,578,13.41,COD
f64e6aac-2b20-41c2-b785-e70a309f4fba,1257970151,7063012576,9/21/2019,F,129409,8627,40.8321934,40.0092505,310,16.97,Online Payment
a44e10ff-9c81-4613-8e9c-5d341124bb1e,3482441898,9556147772,1/28/2020,F,188396,12559,-2.583333,111.516667,489,20.64,COD
6112d99c-7649-477f-812f-d62957aaaa34,284050830,897756312,08-12-2019,M,153823,10254,33.30992,108.307889,749,18.95,COD
71edd072-ff1a-4296-ac0e-1f6d22924d1d,8304944464,8715360806,1/18/2020,F,559980,37332,6.6635241,8.6050736,1000,13.03,E-wallet
7925503c-2fed-4ebe-ae11-b641a476bd9b,6689971864,7844333251,7/21/2019,M,370501,24700,-6.2307016,106.8827427,708,24.66,COD
6c0852b4-6a3f-4991-acb3-4ff8c834c999,3601739917,9139990176,09-07-2019,F,664045,44269,42.1874125,20.0003019,743,24.73,COD
b9bb2552-8dce-4f58-916f-edb940e22de9,264377753,1097127729,6/17/2019,F,670608,44707,40.1929685,-74.6502902,692,24.01,E-wallet
2c8356df-d3c5-4380-9507-01a17e29f6d9,4443268502,9654163438,7/20/2019,M,939837,62655,-8.4635,115.0159,692,14.03,COD
e2b3b42c-ed79-41ae-8375-580edb77648f,3836989719,1501491997,12-04-2019,F,811290,54086,36.0038131,-78.9387241,442,12.76,E-wallet
8fa51e1a-1479-4860-b9e8-71228b19b040,3928801554,5367154670,9/23/2019,M,310205,20680,15.8800584,108.3380469,854,15.04,E-wallet
22876fba-5906-472b-ba77-7df51a3829b1,4559742529,8951163229,8/25/2019,M,567239,37815,40.3942251,-7.8103942,721,24.44,Online Payment
9df0c80b-6aaa-4d74-a2d4-62bc2b8c73c5,5155278627,7874414667,4/30/2019,M,229449,15296,29.6970749,106.6160052,362,22.14,COD
fdbdf173-5cba-4d63-97ce-b3d10b557369,1874876770,6337185560,5/28/2019,F,323671,21578,2.8583,97.7578,889,28.15,COD
388719b6-3467-4e14-90c8-0a69c839b0e4,3534535723,1471732525,6/19/2019,M,502920,33528,-14.1387292,-71.4091563,542,28.02,E-wallet
208e8e58-e33b-4da7-b609-e80da7ad9c74,34924213,1325930067,9/20/2019,F,408896,27259,43.258497,117.54141,200,15.51,Online Payment
874be138-578e-499c-a03a-f1cdded6a83f,479043426,4826738110,07-10-2019,M,176163,11744,50.1770891,30.3196385,182,15.61,Online Payment
60949666-52f6-4e78-821d-5c97e8183bfd,2153154065,8039617936,6/24/2019,M,677446,45163,9.59503,123.1529209,845,22.04,E-wallet
a98d10e3-a78d-4a0f-a121-1d5b08ae9f85,9135474572,821470094,01-06-2020,M,371584,24772,-32.7248333,25.5799503,583,18.69,E-wallet
dd071fb4-6569-42db-bef6-f7e42b5b7929,8517183789,9628098780,4/30/2019,M,305551,20370,43.1927985,44.8994082,196,16.04,COD
142c48e0-dd8f-4336-bb49-73dc12ee3d6b,7737519203,2368506241,10-12-2019,M,884769,58984,10.6172827,-8.6985716,802,17.95,E-wallet
14fe4a6d-7282-46d2-b4f6-b155a2ca842c,2564655025,3558839234,5/17/2019,M,773199,51546,33.8305244,-4.8353154,222,16.25,E-wallet
3f756cbd-43f2-41a3-b3f6-5efad04c7c2a,4933389713,1551013738,09-01-2019,F,211966,14131,29.278608,108.098075,871,18.82,Online Payment
2d79b718-5955-490a-a2d2-c55b08519465,6678807898,9240910573,2/18/2020,F,783021,52201,13.1554369,123.7154023,305,17.64,Online Payment
61b377d1-5af0-4204-a373-4bb08f4a6c1d,1306179203,7409957786,1/18/2020,F,518656,34577,-34.6531982,-58.5988688,205,16.83,E-wallet
0caa0400-7236-4d5a-b634-0af0b53054e3,8604268979,2491951940,9/24/2019,F,326213,21747,41.0909864,-8.4901287,697,20.65,Online Payment
52e70871-7214-4f09-b774-e5d8520e56ef,7020603580,4208490578,8/21/2019,M,179604,11973,28.098056,101.579377,779,10.69,E-wallet
831322e9-4090-4933-b5b5-e0fa433e487b,7774873198,7190928081,04-08-2020,F,863121,57541,50.8137495,-119.6934422,653,13.1,COD
986858a4-17e2-4061-9ed1-b168022fb4ec,1837766509,7487573273,8/18/2019,F,631568,42104,45.1870126,20.5134778,608,26.39,E-wallet
e722f37b-878d-43ff-bb6c-141bbdd18352,3257685874,262152924,01-04-2020,M,917268,61151,-1.2088413,116.8776192,272,18.56,COD
c66aae58-1b9f-45b5-bdca-0a32800f9669,1453318976,5807135636,01-01-2020,F,613715,40914,9.9399061,-65.1610557,412,14.7,E-wallet
64c8cbfa-aa18-4915-8dd3-4bbe6bfb5d2f,2868624065,3122781255,10/23/2019,M,935788,62385,32.19061,35.29332,456,11.53,E-wallet
cd35f569-6154-4f7f-948b-3387aa177921,4191401068,3108875892,4/21/2019,F,283358,18890,29.33903,104.778442,829,15.32,Online Payment
42a27fad-7e33-4ae9-8a34-2b96d71e30b7,7753490826,168562308,09-06-2019,M,130102,8673,39.4625,21.65861,859,28.3,COD
32c26a58-718f-476e-94e9-e0790585d8e0,4682426958,1448464846,10/16/2019,M,324549,21636,-6.939897,106.9506175,455,29.08,COD
7cc5b96e-1e7b-4726-8e72-2bc081a582fa,1605262587,8961850733,06-08-2019,F,406792,27119,34.058401,107.319116,585,14.6,COD
89027883-21f9-4b78-be44-c5bba84b3c19,6721029073,6059235530,7/31/2019,M,518458,34563,-0.819175,120.167297,529,18.44,Online Payment
c4285525-b5a6-41a2-842c-faf19525464e,7914420557,3992425371,2/27/2020,F,351533,23435,15.0541658,-91.229784,763,17.22,Online Payment
81126562-6c46-4274-b36f-de087e236d3c,7275094789,4975407604,12-06-2019,M,353823,23588,17.7302207,121.4674111,300,11.22,COD
fdeade4e-4a31-4788-a343-623bb4549c07,8007770070,2360104691,9/21/2019,F,227844,15189,4.5791946,13.6767958,546,21.98,E-wallet
e5274753-c8bd-43ca-ad84-e83de37bc636,7084011390,5324017604,10/16/2019,F,268211,17880,10.4675987,-68.5575062,530,26.53,E-wallet
5f0cc5ab-7043-488a-b313-8988f70e55a6,7482170626,4753666743,10-07-2019,M,214935,14329,41.2044165,-7.2153847,652,17.09,Online Payment
584958fb-0023-4e78-8b5a-c3702dd949b7,1960849689,3079546180,10-01-2019,M,590496,39366,27.706424,115.467884,811,18.04,COD
33e07bb8-9103-4ed9-a575-a2b80514a2dd,522312675,9083600173,7/22/2019,F,523730,34915,43.8051322,43.7759042,311,29.44,COD
f79a6559-3687-4a18-8276-2dcb33f7332b,7330582956,9935221253,11/20/2019,F,252513,16834,35.2617507,57.973082,196,21.78,Online Payment
d81720ea-7426-432a-9b2b-3fd8579c85aa,5783091766,6033082974,9/24/2019,F,600855,40057,32.0547,35.12908,647,13.78,E-wallet
eaa2d3e0-5fc1-4836-8148-5a99c81aa02f,4368634039,5858170137,04-12-2019,M,503579,33571,-8.6450837,116.8085683,825,11.68,COD
bf369814-15b5-42bf-8bea-8984f94c71c7,3684894435,1223131955,2/18/2020,F,628672,41911,-25.3631459,-49.0801588,262,25.5,Online Payment
57519aba-0b93-4a53-a38d-23d6e55d62e2,4357096391,6799301545,2/16/2020,F,164476,10965,-8.3482,114.2281,358,29.63,Online Payment
8a2d71c8-371b-404b-847a-35c5153cf109,1676156615,6053393924,7/31/2019,M,259242,17282,41.07,-85.14,361,26.28,COD
43222de3-8f6d-454b-9aa8-01d7ec00fcab,3395837173,9821448712,08-12-2019,M,781486,52099,43.1434185,23.7098368,913,18.91,COD
2edc75c9-6453-48a3-83d3-ababc96c344d,7273591963,5355856373,5/23/2019,F,690427,46028,41.3121037,-8.1656088,843,10.93,Online Payment
c2194af3-1bf4-4c90-a529-aa1bbb3968b0,6122317268,5846115314,2/23/2020,F,372653,24843,48.8610504,2.3237084,132,26.04,COD
d9d8178c-671d-4e3e-9126-a194aeac8579,4243415072,3013510250,7/18/2019,M,691265,46084,19.5403533,-71.0790048,508,28.19,Online Payment
243a75a8-4cb5-4901-823c-573f85b0a7c4,640971202,321575520,7/25/2019,M,876923,58461,-6.8900337,113.6034122,790,26.19,COD
6d65afbf-e82a-487a-b223-5b7b8a42ac20,1073145409,8923044334,01-09-2020,F,196026,13068,55.2087523,62.0636608,521,24.83,COD
8859632e-306a-4c6d-addd-e19b958452ec,6716192573,2905303190,12/29/2019,F,542849,36189,49.6166723,22.8581776,780,23.52,E-wallet
d457a3c7-452d-4124-84ad-dfd61510facf,7834911759,3306527815,9/30/2019,M,940332,62688,-21.597138,165.363472,364,21.43,Online Payment
2e824038-167c-4de5-b460-961df8e409dd,6142971869,2493027841,6/28/2019,F,760015,50667,35.2304671,24.9826973,682,13.44,Online Payment
248a4a9a-e271-4dc9-ac24-5aff789d98a3,1161386289,3451886154,12-08-2019,F,882161,58810,14.6440549,121.0286448,295,20.12,Online Payment
8f986567-fa10-4e9e-a275-4d01c55b4471,8601559913,975265210,11-01-2019,F,961709,64113,30.97213,119.310773,953,13.32,COD
979d51d1-205c-4d53-9f2e-5d8ed0c3cc9b,2308498129,508412188,5/24/2019,M,486281,32418,-9.7625469,-36.1328132,319,11.55,Online Payment
59afdeb8-14ec-4b75-a82e-82f8f3d06618,3507851555,9339452968,12/29/2019,F,541260,36084,6.2962841,-71.9045649,452,29.46,Online Payment
e28dfb6f-95e0-479d-a86b-c9e9322062ba,3125395216,3318154571,9/30/2019,F,190936,12729,-7.1923781,110.6396456,515,19.11,COD
38b0293b-1629-43dc-a22a-f7cdab2609cd,6599272517,8632045164,5/29/2019,M,886449,59096,23.354091,116.681972,805,10.8,COD
607d8e8e-29a9-4989-8dcd-a865f8187371,7211730374,8823627621,3/31/2020,F,958504,63900,-0.1423977,100.4902451,499,10.82,COD
dd2338f4-fc12-4887-bc2c-cda99fb1cf30,6818229743,7774384839,12-07-2019,M,460626,30708,33.195993,105.606648,535,18.66,E-wallet
123321db-463c-4004-a88e-6f1dfdd76356,9284119618,9359818097,01-03-2020,F,222710,14847,9.258006,123.281809,315,11.08,E-wallet
cdc81bc4-faa9-4c8e-aad2-5141d81c664c,8596952241,217176488,5/15/2019,F,574005,38267,43.8006906,5.8147664,436,25.92,E-wallet
04736786-4b93-481c-be4d-06f5ed8ff482,594010756,4583638698,4/18/2019,F,605548,40369,-7.1272731,108.6828838,333,24.91,E-wallet
ed912b7c-098c-4dbf-97db-dee72d90d512,6101172295,4618530146,3/19/2020,F,548734,36582,3.1158378,98.9952406,968,20.96,Online Payment
ee481d9b-80f7-4735-bc92-cb409d000c1e,4910006605,5123967710,9/13/2019,M,999445,66629,54.3093365,19.0532045,312,19.82,Online Payment
c8d1ad92-84ed-4df6-acc9-e07e422132b3,6657870485,1490865713,1/29/2020,F,247054,16470,-3.3226005,119.8245506,455,21.93,Online Payment
720859d4-24ad-436b-8807-49c202797014,3814826787,6240436828,3/30/2020,F,281983,18798,51.4197881,19.6764505,681,25.94,E-wallet
34adaa20-3d25-41eb-86dc-c756a444c148,7940712624,6575597084,6/21/2019,M,949080,63272,52.0720997,15.8653468,360,16.69,E-wallet
54667fbc-4178-4055-be79-ddebdbd1ec97,8782402051,6483452810,12-06-2019,F,394108,26273,5.7812306,7.0390904,985,11.72,E-wallet
77655af6-89ca-40e0-9df2-fb9000abb24d,8638174489,2567481087,11-06-2019,M,100415,6694,36.457599,111.439528,281,22.62,COD
b6e39b5a-0bae-4b73-b40c-f8d577f5926b,4837479413,4639185898,07-03-2019,M,302712,20180,-8.2298682,112.7509656,374,28.52,Online Payment
43194914-eab5-41ec-884e-39891b2e6143,6703725551,7781243803,10-01-2019,M,446677,29778,28.663694,118.534841,765,19.92,E-wallet
3d6fa9f1-41f2-4408-ac45-d49b175766ce,9748594467,7041445623,09-06-2019,F,849047,56603,21.6495224,-79.2451149,118,10.62,E-wallet
2f484e9a-2e6d-4948-a272-ac782917ac51,4510243529,3249647705,10/20/2019,M,850281,56685,-21.0106742,-48.2176007,246,18.43,Online Payment
814d2b93-9d2c-4666-8b8a-4c006c75ca31,5121227078,9096818636,5/14/2019,M,939100,62606,-8.4704285,115.1204095,222,15.24,E-wallet
0f7cec3d-18e7-45b6-af2f-019953d64e52,363550739,843180331,5/23/2019,M,322328,21488,-20.4780364,57.4796981,605,20.07,E-wallet
3ec5f07f-5e47-4183-ba46-d60d00738ac7,462662241,3733252942,11-06-2019,F,472046,31469,6.9787414,79.9310946,777,26.95,COD
9cb98b5a-495c-4a0c-b813-ac7e6eb70a2e,7793343433,6769772647,06-02-2019,M,864145,57609,53.2515219,19.6135793,307,10.55,Online Payment
eed20aac-07b9-4019-9068-717adea51670,8091428650,4331713342,8/22/2019,M,936254,62416,36.6839265,139.9649414,465,29.5,E-wallet
00d66e53-301f-4895-a603-a796d7f8811d,3246465436,3826446119,8/22/2019,F,868204,57880,39.1605965,-9.3472738,890,22.7,E-wallet
e984fdb8-14e9-45f8-89f2-e574d20c92f4,5966939977,6234973787,10-10-2019,F,580471,38698,48.7068855,2.3371075,351,29.56,COD
068f24e9-a941-426c-a281-2130a1a3f364,1494420473,9386410125,01-05-2020,F,755313,50354,58.4536208,33.3707377,661,10.63,COD
